index,text,sarcastic
448,So weird how Venmo hasn’t venmoed me yet really thought I was the one,1
6153,"Steph Curry bringing a kale salad.

It's a huge hit, people absolutely love it. Except for four guys in the corner who just talk about how it's pretty good but nothing compared the food they grew up on. couldn't even bring this to a cookout in the 80's &amp; 90's https://t.co/izSh8cyx1R",0
19167,@tyler_casper No crust!!😋🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤙🤙🦃⛄🎅🌲 https://t.co/KC6Ogi6xAE,1
15843,@BigDawgCed セドリックを知らないの? このリーグは愛と団結がすべてだ。誰もが有効だし、スコアはともかく、FUUUUNが全てだ。,1
10103,トルコ、シリア、中東に関して良いニュースが起こっているようです。,1
13161,@CasterTroy786 @ProjectAndalus 自分の信仰を分かち合わない人には、ひどい見通しがあります。,0
9556,"@stoppayingcong1 @AlexHortonTX Seems to me so many police in USA are incapable of arrest and head straight for taking the law into their own hands and executing.

So forget arresting the parents, just shoot them, why bother with legalities - they seem irrelevant so far.",1
840,Being a business major is legal conversion therapy and must be stopped,1
422,you would think the odds of me sitting next to the exact same stinky man three bus trips in a row is highly unlikely. alas I seem to be a lucky gal,1
4232,"@laura_greenaura Thank you for sharing, Laura. May your memories of your brother never fade and may they provide you light, when the day seems dark.",0
19530,1st is Fate Stay Night for sure 2nd is FGO: First Order 3rd orderについてはどうですか? https://t.co/2owQDYCi7i.com/2owQDYCi7i。,0
7289,あまり若いDACAの人たちの多くは、もはや「天使」とは程遠い。オバマ大統領は、命令書に署名する法的権利はないと言ったが、いずれにせよ、最高裁が逆転で救済すれば、Demsとの契約が成立するだろう。,1
10376,Anyone over 50 is a moron. https://t.co/4DAi7ytQgk,1
47,@skinny412はそれをしないでしょう!,1
17298,ミシガン州は、バトル4アトランティスチャンピオンシップゲームで8番のゴンザガをプレイします。ザグがヘビーお気に入りになることを想像してください。,1
16288,@TomKibasiNono. それはコービンです。労働は、彼と彼のスターリン主義のカルト信者のためになかったら、私たちの救い主だったでしょう。,1
513,"@JasperSmiith @LentonDNRA @ShearerWest @registrarism @UniofNottingham @CllrDaveTrimble @SallyLongford @CllrDavidMellen @LilianGreenwood @MyLWE @MyNottingham Yeah just a coincidence that infection rates go up and down dependent on when students are in the area or not, also tallies in with the parties being attended by up to 3 times the amount of allowed attendees. Definitely not students 🤔🤦🏽‍♀️🙄",1
9580,私は16日に23歳になります。短い人生で本当に多くのことを達成しましたが、D1バスケットボールをしない、12人の修士号と博士号を取得していない、結婚していない、銀行に1000万ドルを持っていないので、無駄な失敗を感じる瞬間があります。,1
8679,this is a crime actually https://t.co/dauySdtpCq,0
6239,Kohli knows that Raina's nephew operates his account. The name is Bhavesh 🤣🤣😂😆 https://t.co/fdDZXIQBcw,1
12870,"I've deleted all my dating apps. Feeling relieved, surprisingly. 😁. I'm done with the opposite sex. 🤣",0
981,It is strange that police can find the time to deal with issues such as mask wearing,0
1250,青雲路を軽装し、人生はここから長風を操る!!!,0
4182,"@bonjohterriblething、 ""プロライフ""であること。あなたが""アジェンダ""を知っていることを知っています。",1
7461,@StaceyDooleyああ!あなたがマイケル・ジャクソンの支持者で、彼が何を経験したのか理解しているのがわかります!,1
446,私はボビー・ソックスと同じくらい暗くなりたい。,0
17029,"Everyone hates you. The only reason they don’t kick you out is that you have borrowed money from them. Keep urging the world on Kashmir. The world will keep urging you to pay back what you have borrowed. Kashmir is simply your excuse to extort more money.

https://t.co/8RllS9qWpr",0
793,Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times 😆♋️,1
11175,女の子も愛が必要です https://t.co/8a7Hy2mUz5,0
1457,paws they were filming this at his house? thats his VIEW https://t.co/mdcO2UFhFp,1
1461,This family pic was such a challenge because Chicago was so scared of Dino! LOL We tried to explain and show her that it was just daddy but she didn’t get the concept yet! So shout out to the photographer for editing her in &amp; making our family Flinstones dreams come true! https://t.co/FwWwKVaPCo,1
18486,@Jmmmeli @Sthe_Notywala エチオピアで最初の黒い教会を横にするのを止めてください。,1
4773,😍😍😍😍😍😍😍😍😍 https://t.co/JZCimTOSda,0
17104,友達のD&amp;Dキャラクターのミニチュアを制作している。私の手はやや小さく、スケールは指だ。顔のハイライトは、私のプライドと喜びだ。,0
6223,"पहले ही दुनिया की रेटिंग एजेंसियाँ  बता चुकी है 
⁦@narendramodi⁩ राज मे भारत की ग्रोथ निगेटिव हो चुकी है

मंदी का एक और सबूत, 
5 ट्रिलियन डॉलर इकॉनमी के सपने को झटका! 
12 साल में पहली बार इतनी कम रही बिजली की मांग

https://t.co/pF4xmxcFFn

via Dailyhunt",0
18897,@jastern10 Think they would beat state?,1
3167,"If u delete @Airbnb and download @vrbo (and send me proof), I will Venmo u money. Thank u.",0
7726,@KnicksFanTv @NYDailyNews ネットもプレイしなかった?,1
11277,自慢はしませんが、ジーンサイズが2つあります。,1
1015,"Join me on @WeAre8Official to help save our planet in just 2 minutes a day.
#UnitedForGood @WeAre8Official [URL]",0
13644,"Trainers, your next big adventure awaits with the #PokemonSwordShield games for the Nintendo Switch system! Embark on a journey across a whole new region full of never-before-seen Pokémon to unravel the mystery behind the Legendary Pokémon Zacian and Zamazenta!",0
567,Their reason for grabbing and holding on to power is to scam as much money from us ordinary citizens (proles) as they can. They see this as enterprising and virtuous. I see it as corruption and theft.,0
10302,This might just be Friday night ramblings but does anyone want to be on my exploratory committee to see if I should enter the 2020 presidential race?,0
12511,@Christiccalgie 地獄のゴチャ、良い仕事。,1
13691,@AFP @France24_en @BBCWorld @cnni @ACurrentAffair9 あなたは皆、奇跡的なPPPロイヤルとテイラー・ウィンタースタイン博士による自然医学のブレークスルーについて記事を書いてください。,1
6945,なぜ @NicolaSturgeon は決して核ボタンを押さないのか。うーん、私の投票を再考するかもしれない。今、私はニコラが大量殺人と核破壊のために立ち上がっていないことを知っています。https://t.co/iAwn8wd31q.com/ https://t.co/iAwn8wd31q,1
17685,@kalfllorida @BET @tylerperry それはアトランタのTyler Perryスタジオで撮影されました。,1
14599,"M.I was once the chairman &amp; Vector told him Alayejorjorjor, Now Dremo abt to release he's chairman song making him d newest chairman but don't forget Olamide is sitting on the chairmanship throne &amp; illbliss claims he's the Oga boss...my question is who is the original chairmanu ?",0
16062,@MattyInfante @ me Matthew.,1
8175,"@Bladedamus Yeah bro come over, I got some fruit punch n pizza rolls",0
62,トランプ・アドバイザーのスティーブン・ミラーは、白人ナショナリストのアジェンダをブライトバルトに注入した。,1
8669,「STICK AKA MANUAL」を運転しない女の子は、車に乗れるとは言えない? 絶対にいいんじゃない。STICK SHIFT CARSだけは大丈夫? ルールを作らないでごめんなさい、男性STICK SHIFT DRIVING CAR COMMUNITYがそれを決定した。だから、自動でOKではない。,1
13952,また、私はいつも、美しい/gta/長いフライトスタジオを非常にリリースしたときだけ幸せだと言っていましたが、私はまるで... smrookiesの日と兄弟について考えると、私たちはスイッチオフ/マインドスタジオを非常に... 。,0
12376,ベイビーヨーダは、私がスターウォーズのフランチャイズに感情的に投資しなかったこと、そして私が生まれなかったことを願っています。,0
11888,@SaxonsBSailing 彼らは主流の保守的なキリスト教共和党員です。なぜ彼らはこのようなIRLに会わないのですか?,1
15078,"“Old Days”Graig Nettles and George Brett go at it in game 5 of the 1977 Yankees-Royals ALCS in Kansas City,No One was ejected!
#Yankees #Royals #kansascity #NYC #1970s 
https://t.co/yKZUL6Ccwb",0
15329,You can't really blame the Washington Post social media team. Dismissing blatant anti-Semitism as just criticism of the Israeli government or support for Palestinian rights has become a common theme among those who would defend bigotry on the left.,1
19631,@HeyItsMark275 @DenisF16372116 @ACR_POKER @Botlady4 あなたは彼らに文句を言い、あなたのお金を得るべきです!,1
6550,@YoPaulieNJ 20,0
335,ああ、それはウンディーンの娘です https://t.co/t7vNceqfvl,0
315,"14:55 Temp. 7.9°C, Hum. 89%, Dewp. 5.7°C, Bar. 1015.7 hpa, Rain Today 0 mm, Wind 156° 4.0 km/h",0
7980,@joBeeGeorgeousGuess私は一般化していませんが、私が直面した最も大きなものは教育を受けたポジションホルダーでした。もちろん、すべての教育を受けたものが大物であるという意味ではありません。間違ったコミュニティPardahaipardaは最も微妙なコメントでした。,0
2829,"@SolmarResorts I have been a member for 12 years, pretty frustrated with the customer service today. Really hard to recommend them currently",0
7152,@BruceLeeRoy_ 😂😂😂,0
